Dependency=Census Division RECS	Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Geometry Stories Low Rise	Dependency=Vintage ACS	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	source_count	source_weight	fallback_count	fallback_weight
West South Central	Multi-Family with 5+ Units	2500-3999	Heated Basement	2	2000-09	0	0	0	1	0	0	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Heated Basement	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 5+ Units	0-1499	Heated Basement	3	2000-09	0	0	0	1	0	0	124	95179
West South Central	Multi-Family with 5+ Units	1500-2499	Heated Basement	3	2000-09	0	0	0	1	0	0	20	66520.8
West South Central	Multi-Family with 5+ Units	2500-3999	Heated Basement	3	2000-09	0	0	0	1	0	0	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Heated Basement	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 5+ Units	0-1499	Heated Basement	4+	2000-09	0	0	0	1	0	0	124	95179
West South Central	Multi-Family with 5+ Units	1500-2499	Heated Basement	4+	2000-09	0	0	0	1	0	0	20	66520.8
West South Central	Multi-Family with 5+ Units	2500-3999	Heated Basement	4+	2000-09	0	0	0	1	0	0	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Heated Basement	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Single-Family Attached	0-1499	Heated Basement	1	2000-09	0	0	0	1	0	0	10	34262
West South Central	Single-Family Attached	1500-2499	Heated Basement	1	2000-09	0	0	0	1	1	2850.66	83	355712
West South Central	Single-Family Attached	2500-3999	Heated Basement	1	2000-09	0	0	0	1	0	0	26	88983.8
West South Central	Single-Family Attached	4000+	Heated Basement	1	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Attached	0-1499	Heated Basement	2	2000-09	0	0	0	1	0	0	10	34262
West South Central	Single-Family Attached	1500-2499	Heated Basement	2	2000-09	0	0	0	1	0	0	83	355712
West South Central	Single-Family Attached	2500-3999	Heated Basement	2	2000-09	0	0	0	1	0	0	26	88983.8
West South Central	Single-Family Attached	4000+	Heated Basement	2	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Attached	0-1499	Heated Basement	3	2000-09	0	0	0	1	0	0	10	34262
West South Central	Single-Family Attached	1500-2499	Heated Basement	3	2000-09	0	0	0	1	0	0	83	355712
West South Central	Single-Family Attached	2500-3999	Heated Basement	3	2000-09	0	0	0	1	0	0	26	88983.8
West South Central	Single-Family Attached	4000+	Heated Basement	3	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Attached	0-1499	Heated Basement	4+	2000-09	0	0	0	1	0	0	10	34262
West South Central	Single-Family Attached	1500-2499	Heated Basement	4+	2000-09	0	0	0	1	0	0	83	355712
West South Central	Single-Family Attached	2500-3999	Heated Basement	4+	2000-09	0	0	0	1	0	0	26	88983.8
West South Central	Single-Family Attached	4000+	Heated Basement	4+	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Detached	0-1499	Heated Basement	1	2000-09	0.299341	0	0	0.700659	1	4370.73	27	173758
West South Central	Single-Family Detached	1500-2499	Heated Basement	1	2000-09	0.0450069	0.767533	0	0.18746	0	0	85	550185
West South Central	Single-Family Detached	2500-3999	Heated Basement	1	2000-09	0.068218	0.616673	0	0.315109	1	7423.62	30	190417
West South Central	Single-Family Detached	4000+	Heated Basement	1	2000-09	0	0.536465	0.381964	0.0815707	1	3247.35	29	177287
West South Central	Single-Family Detached	0-1499	Heated Basement	2	2000-09	0.438824	0	0	0.561176	0	0	32	222851
West South Central	Single-Family Detached	1500-2499	Heated Basement	2	2000-09	0.0663276	0.822105	0	0.111568	0	0	18	131012
West South Central	Single-Family Detached	2500-3999	Heated Basement	2	2000-09	0.0315134	0.853561	0	0.114926	1	3874.43	45	301906
West South Central	Single-Family Detached	4000+	Heated Basement	2	2000-09	0	0.502838	0.497162	0	2	5410.76	21	130110
West South Central	Single-Family Detached	0-1499	Heated Basement	3	2000-09	0	0	0	1	0	0	32	222851
West South Central	Single-Family Detached	1500-2499	Heated Basement	3	2000-09	0.0492813	0.778474	0	0.172245	0	0	103	681197
West South Central	Single-Family Detached	2500-3999	Heated Basement	3	2000-09	0.0433319	0.776147	0	0.180522	0	0	76	499996
West South Central	Single-Family Detached	4000+	Heated Basement	3	2000-09	0	0.536465	0.381964	0.0815707	0	0	29	177287
West South Central	Single-Family Detached	0-1499	Heated Basement	4+	2000-09	0	0	0	1	0	0	32	222851
West South Central	Single-Family Detached	1500-2499	Heated Basement	4+	2000-09	0.0492813	0.778474	0	0.172245	0	0	103	681197
West South Central	Single-Family Detached	2500-3999	Heated Basement	4+	2000-09	0.0433319	0.776147	0	0.180522	0	0	76	499996
West South Central	Single-Family Detached	4000+	Heated Basement	4+	2000-09	0	0.536465	0.381964	0.0815707	0	0	29	177287
West South Central	Mobile Home	0-1499	Slab	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	1500-2499	Slab	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	2500-3999	Slab	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	4000+	Slab	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	0-1499	Slab	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	1500-2499	Slab	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	2500-3999	Slab	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	4000+	Slab	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	0-1499	Slab	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	1500-2499	Slab	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	2500-3999	Slab	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	4000+	Slab	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	0-1499	Slab	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	1500-2499	Slab	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	2500-3999	Slab	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	4000+	Slab	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 2 - 4 Units	0-1499	Slab	1	2000-09	0	0	0	1	13	7105.46	13	7105.46
West South Central	Multi-Family with 2 - 4 Units	1500-2499	Slab	1	2000-09	0	0	0	1	1	253.817	40	72322.3
West South Central	Multi-Family with 2 - 4 Units	2500-3999	Slab	1	2000-09	0	0	0	1	0	0	4	4839.53
West South Central	Multi-Family with 2 - 4 Units	4000+	Slab	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 2 - 4 Units	0-1499	Slab	2	2000-09	0	0	0	1	13	7105.46	13	7105.46
West South Central	Multi-Family with 2 - 4 Units	1500-2499	Slab	2	2000-09	0	0	0	1	1	253.817	40	72322.3
West South Central	Multi-Family with 2 - 4 Units	2500-3999	Slab	2	2000-09	0	0	0	1	0	0	4	4839.53
West South Central	Multi-Family with 2 - 4 Units	4000+	Slab	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 2 - 4 Units	0-1499	Slab	3	2000-09	0	0	0	1	13	7105.46	13	7105.46
West South Central	Multi-Family with 2 - 4 Units	1500-2499	Slab	3	2000-09	0	0	0	1	1	253.817	40	72322.3
West South Central	Multi-Family with 2 - 4 Units	2500-3999	Slab	3	2000-09	0	0	0	1	0	0	4	4839.53
West South Central	Multi-Family with 2 - 4 Units	4000+	Slab	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 2 - 4 Units	0-1499	Slab	4+	2000-09	0	0	0	1	13	7105.46	13	7105.46
West South Central	Multi-Family with 2 - 4 Units	1500-2499	Slab	4+	2000-09	0	0	0	1	1	253.817	40	72322.3
West South Central	Multi-Family with 2 - 4 Units	2500-3999	Slab	4+	2000-09	0	0	0	1	0	0	4	4839.53
West South Central	Multi-Family with 2 - 4 Units	4000+	Slab	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 5+ Units	0-1499	Slab	1	2000-09	0	0	0	1	31	23794.8	31	23794.8
West South Central	Multi-Family with 5+ Units	1500-2499	Slab	1	2000-09	0	0	0	1	2	1612.73	20	66520.8
West South Central	Multi-Family with 5+ Units	2500-3999	Slab	1	2000-09	0	0	0	1	1	1009.98	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Slab	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 5+ Units	0-1499	Slab	2	2000-09	0	0	0	1	31	23794.8	31	23794.8
West South Central	Multi-Family with 5+ Units	1500-2499	Slab	2	2000-09	0	0	0	1	2	1612.73	20	66520.8
West South Central	Multi-Family with 5+ Units	2500-3999	Slab	2	2000-09	0	0	0	1	1	1009.98	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Slab	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 5+ Units	0-1499	Slab	3	2000-09	0	0	0	1	31	23794.8	31	23794.8
West South Central	Multi-Family with 5+ Units	1500-2499	Slab	3	2000-09	0	0	0	1	2	1612.73	20	66520.8
West South Central	Multi-Family with 5+ Units	2500-3999	Slab	3	2000-09	0	0	0	1	1	1009.98	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Slab	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 5+ Units	0-1499	Slab	4+	2000-09	0	0	0	1	31	23794.8	31	23794.8
West South Central	Multi-Family with 5+ Units	1500-2499	Slab	4+	2000-09	0	0	0	1	2	1612.73	20	66520.8
West South Central	Multi-Family with 5+ Units	2500-3999	Slab	4+	2000-09	0	0	0	1	1	1009.98	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Slab	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Single-Family Attached	0-1499	Slab	1	2000-09	0	0	0	1	3	8127.79	10	34262
West South Central	Single-Family Attached	1500-2499	Slab	1	2000-09	0	0	0	1	2	6041.63	83	355712
West South Central	Single-Family Attached	2500-3999	Slab	1	2000-09	0	0	0	1	1	3596.71	26	88983.8
West South Central	Single-Family Attached	4000+	Slab	1	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Attached	0-1499	Slab	2	2000-09	0	0	0	1	3	11540.3	10	34262
West South Central	Single-Family Attached	1500-2499	Slab	2	2000-09	0	0	0	1	2	10038.5	83	355712
West South Central	Single-Family Attached	2500-3999	Slab	2	2000-09	0	0	0	1	1	2468.75	26	88983.8
West South Central	Single-Family Attached	4000+	Slab	2	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Attached	0-1499	Slab	3	2000-09	0	0	0	1	1	4278.8	10	34262
West South Central	Single-Family Attached	1500-2499	Slab	3	2000-09	0	0	0	1	1	4043.44	83	355712
West South Central	Single-Family Attached	2500-3999	Slab	3	2000-09	0	0	0	1	0	0	26	88983.8
West South Central	Single-Family Attached	4000+	Slab	3	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Attached	0-1499	Slab	4+	2000-09	0	0	0	1	0	0	10	34262
West South Central	Single-Family Attached	1500-2499	Slab	4+	2000-09	0	0	0	1	0	0	83	355712
West South Central	Single-Family Attached	2500-3999	Slab	4+	2000-09	0	0	0	1	0	0	26	88983.8
West South Central	Single-Family Attached	4000+	Slab	4+	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Detached	0-1499	Slab	1	2000-09	0.366019	0	0	0.633981	21	138831	21	138831
West South Central	Single-Family Detached	1500-2499	Slab	1	2000-09	0.0484677	0.806736	0	0.144796	76	512878	76	512878
West South Central	Single-Family Detached	2500-3999	Slab	1	2000-09	0.0508301	0.416985	0.297392	0.234792	27	174652	27	174652
West South Central	Single-Family Detached	4000+	Slab	1	2000-09	0	0.536465	0.381964	0.0815707	6	38238.2	29	177287
West South Central	Single-Family Detached	0-1499	Slab	2	2000-09	0.438824	0	0	0.561176	5	49092.2	32	222851
West South Central	Single-Family Detached	1500-2499	Slab	2	2000-09	0.0723087	0.877238	0	0.0504528	15	120175	15	120175
West South Central	Single-Family Detached	2500-3999	Slab	2	2000-09	0	0.713506	0.190425	0.0960682	43	294157	43	294157
West South Central	Single-Family Detached	4000+	Slab	2	2000-09	0	0.426371	0.573629	0	16	112765	16	112765
West South Central	Single-Family Detached	0-1499	Slab	3	2000-09	0	0	0	1	0	0	32	222851
West South Central	Single-Family Detached	1500-2499	Slab	3	2000-09	0.0492813	0.778474	0	0.172245	0	0	103	681197
West South Central	Single-Family Detached	2500-3999	Slab	3	2000-09	0.0332532	0.595619	0.232594	0.138533	1	7673.42	76	499996
West South Central	Single-Family Detached	4000+	Slab	3	2000-09	0	0.536465	0.381964	0.0815707	0	0	29	177287
West South Central	Single-Family Detached	0-1499	Slab	4+	2000-09	0	0	0	1	0	0	32	222851
West South Central	Single-Family Detached	1500-2499	Slab	4+	2000-09	0.0492813	0.778474	0	0.172245	0	0	103	681197
West South Central	Single-Family Detached	2500-3999	Slab	4+	2000-09	0.0332532	0.595619	0.232594	0.138533	0	0	76	499996
West South Central	Single-Family Detached	4000+	Slab	4+	2000-09	0	0.536465	0.381964	0.0815707	0	0	29	177287
West South Central	Mobile Home	0-1499	Unheated Basement	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	1500-2499	Unheated Basement	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	2500-3999	Unheated Basement	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	4000+	Unheated Basement	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	0-1499	Unheated Basement	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	1500-2499	Unheated Basement	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	2500-3999	Unheated Basement	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	4000+	Unheated Basement	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	0-1499	Unheated Basement	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	1500-2499	Unheated Basement	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	2500-3999	Unheated Basement	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	4000+	Unheated Basement	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	0-1499	Unheated Basement	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	1500-2499	Unheated Basement	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	2500-3999	Unheated Basement	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	4000+	Unheated Basement	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	1	2000-09	0	0	0	1	13	7105.46	13	7105.46
West South Central	Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	1	2000-09	0	0	0	1	1	253.817	40	72322.3
West South Central	Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	1	2000-09	0	0	0	1	0	0	4	4839.53
West South Central	Multi-Family with 2 - 4 Units	4000+	Unheated Basement	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	2	2000-09	0	0	0	1	13	7105.46	13	7105.46
West South Central	Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	2	2000-09	0	0	0	1	1	253.817	40	72322.3
West South Central	Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	2	2000-09	0	0	0	1	0	0	4	4839.53
West South Central	Multi-Family with 2 - 4 Units	4000+	Unheated Basement	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	3	2000-09	0	0	0	1	13	7105.46	13	7105.46
West South Central	Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	3	2000-09	0	0	0	1	1	253.817	40	72322.3
West South Central	Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	3	2000-09	0	0	0	1	0	0	4	4839.53
West South Central	Multi-Family with 2 - 4 Units	4000+	Unheated Basement	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 2 - 4 Units	0-1499	Unheated Basement	4+	2000-09	0	0	0	1	13	7105.46	13	7105.46
West South Central	Multi-Family with 2 - 4 Units	1500-2499	Unheated Basement	4+	2000-09	0	0	0	1	1	253.817	40	72322.3
West South Central	Multi-Family with 2 - 4 Units	2500-3999	Unheated Basement	4+	2000-09	0	0	0	1	0	0	4	4839.53
West South Central	Multi-Family with 2 - 4 Units	4000+	Unheated Basement	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 5+ Units	0-1499	Unheated Basement	1	2000-09	0	0	0	1	31	23794.8	31	23794.8
West South Central	Multi-Family with 5+ Units	1500-2499	Unheated Basement	1	2000-09	0	0	0	1	2	1612.73	20	66520.8
West South Central	Multi-Family with 5+ Units	2500-3999	Unheated Basement	1	2000-09	0	0	0	1	1	1009.98	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Unheated Basement	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 5+ Units	0-1499	Unheated Basement	2	2000-09	0	0	0	1	31	23794.8	31	23794.8
West South Central	Multi-Family with 5+ Units	1500-2499	Unheated Basement	2	2000-09	0	0	0	1	2	1612.73	20	66520.8
West South Central	Multi-Family with 5+ Units	2500-3999	Unheated Basement	2	2000-09	0	0	0	1	1	1009.98	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Unheated Basement	2	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 5+ Units	0-1499	Unheated Basement	3	2000-09	0	0	0	1	31	23794.8	31	23794.8
West South Central	Multi-Family with 5+ Units	1500-2499	Unheated Basement	3	2000-09	0	0	0	1	2	1612.73	20	66520.8
West South Central	Multi-Family with 5+ Units	2500-3999	Unheated Basement	3	2000-09	0	0	0	1	1	1009.98	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Unheated Basement	3	2000-09	0	0	0	1	0	0	0	0
West South Central	Multi-Family with 5+ Units	0-1499	Unheated Basement	4+	2000-09	0	0	0	1	31	23794.8	31	23794.8
West South Central	Multi-Family with 5+ Units	1500-2499	Unheated Basement	4+	2000-09	0	0	0	1	2	1612.73	20	66520.8
West South Central	Multi-Family with 5+ Units	2500-3999	Unheated Basement	4+	2000-09	0	0	0	1	1	1009.98	4	16159.7
West South Central	Multi-Family with 5+ Units	4000+	Unheated Basement	4+	2000-09	0	0	0	1	0	0	0	0
West South Central	Single-Family Attached	0-1499	Unheated Basement	1	2000-09	0	0	0	1	0	0	10	34262
West South Central	Single-Family Attached	1500-2499	Unheated Basement	1	2000-09	0	0	0	1	0	0	83	355712
West South Central	Single-Family Attached	2500-3999	Unheated Basement	1	2000-09	0	0	0	1	0	0	26	88983.8
West South Central	Single-Family Attached	4000+	Unheated Basement	1	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Attached	0-1499	Unheated Basement	2	2000-09	0	0	0	1	0	0	10	34262
West South Central	Single-Family Attached	1500-2499	Unheated Basement	2	2000-09	0	0	0	1	0	0	83	355712
West South Central	Single-Family Attached	2500-3999	Unheated Basement	2	2000-09	0	0	0	1	0	0	26	88983.8
West South Central	Single-Family Attached	4000+	Unheated Basement	2	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Attached	0-1499	Unheated Basement	3	2000-09	0	0	0	1	0	0	10	34262
West South Central	Single-Family Attached	1500-2499	Unheated Basement	3	2000-09	0	0	0	1	0	0	83	355712
West South Central	Single-Family Attached	2500-3999	Unheated Basement	3	2000-09	0	0	0	1	0	0	26	88983.8
West South Central	Single-Family Attached	4000+	Unheated Basement	3	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Attached	0-1499	Unheated Basement	4+	2000-09	0	0	0	1	0	0	10	34262
West South Central	Single-Family Attached	1500-2499	Unheated Basement	4+	2000-09	0	0	0	1	0	0	83	355712
West South Central	Single-Family Attached	2500-3999	Unheated Basement	4+	2000-09	0	0	0	1	0	0	26	88983.8
West South Central	Single-Family Attached	4000+	Unheated Basement	4+	2000-09	0	0	0	1	0	0	2	6631.77
West South Central	Single-Family Detached	0-1499	Unheated Basement	1	2000-09	0.299341	0	0	0.700659	1	4370.73	27	173758
West South Central	Single-Family Detached	1500-2499	Unheated Basement	1	2000-09	0.0450069	0.767533	0	0.18746	0	0	85	550185
West South Central	Single-Family Detached	2500-3999	Unheated Basement	1	2000-09	0.0466219	0.421449	0.316575	0.215354	0	0	30	190417
West South Central	Single-Family Detached	4000+	Unheated Basement	1	2000-09	0	0.536465	0.381964	0.0815707	0	0	29	177287
West South Central	Single-Family Detached	0-1499	Unheated Basement	2	2000-09	0.438824	0	0	0.561176	0	0	32	222851
West South Central	Single-Family Detached	1500-2499	Unheated Basement	2	2000-09	0.0663276	0.822105	0	0.111568	0	0	18	131012
West South Central	Single-Family Detached	2500-3999	Unheated Basement	2	2000-09	0.0256665	0.695193	0.185538	0.0936025	1	3874.43	45	301906
West South Central	Single-Family Detached	4000+	Unheated Basement	2	2000-09	0	0.502838	0.497162	0	1	4474.94	21	130110
West South Central	Single-Family Detached	0-1499	Unheated Basement	3	2000-09	0	0	0	1	0	0	32	222851
West South Central	Single-Family Detached	1500-2499	Unheated Basement	3	2000-09	0.0492813	0.778474	0	0.172245	0	0	103	681197
West South Central	Single-Family Detached	2500-3999	Unheated Basement	3	2000-09	0.0332532	0.595619	0.232594	0.138533	0	0	76	499996
West South Central	Single-Family Detached	4000+	Unheated Basement	3	2000-09	0	0.536465	0.381964	0.0815707	0	0	29	177287
West South Central	Single-Family Detached	0-1499	Unheated Basement	4+	2000-09	0	0	0	1	0	0	32	222851
West South Central	Single-Family Detached	1500-2499	Unheated Basement	4+	2000-09	0.0492813	0.778474	0	0.172245	0	0	103	681197
West South Central	Single-Family Detached	2500-3999	Unheated Basement	4+	2000-09	0.0332532	0.595619	0.232594	0.138533	0	0	76	499996
West South Central	Single-Family Detached	4000+	Unheated Basement	4+	2000-09	0	0.536465	0.381964	0.0815707	0	0	29	177287
West South Central	Mobile Home	0-1499	Unvented Crawlspace	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	1500-2499	Unvented Crawlspace	1	2000-09	0	0	0	1	0	0	0	0
West South Central	Mobile Home	2500-3999	Unvented Crawlspace	1	2000-09	0	0	0	1	0	0	0	0
