Dependency=geometry_building_type_recs,Dependency=geometry_unit_cfa_bin,Dependency=major_elec_load_count,Dependency=panel_capacity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
manufactured home,3000-3999,6,201+,0.26193607,0.102624802,0.107270312,0.09988484,0.087308618,0.073326837,0.059910572,0.047972338,0.037826462,0.029466664,0.022730239,0.017392356,0.013217785,0.009987194,0.007508628,0.005620696,0.004191422,0.003115043,0.002308114,0.001705593,0.001257284,0.000924762,0.000678813,0.000497358,0.000363791,0.000265679,0.000193747,0.000141102,0.000102634,7.46E-05,0.000156443,3.92E-05
manufactured home,3000-3999,6,200,0.202188814,0.092313588,0.100539175,0.097543386,0.088837809,0.077740289,0.066180363,0.055215249,0.045363479,0.036820024,0.029593722,0.023593722,0.018682681,0.014708436,0.011521952,0.008986655,0.006982514,0.005407008,0.004174386,0.003214055,0.002468617,0.001891875,0.00181586,0.001104631,0.000841866,0.000640605,0.000486756,0.000369361,0.00027993,0.000211907,0.00016024,0.000121047
manufactured home,3000-3999,6,126-199,0.290062731,0.124912306,0.122560058,0.107123688,0.08789407,0.069291815,0.053142133,0.039943206,0.029564074,0.021618027,0.01565329,0.011242853,0.00802035,0.00568846,0.004014471,0.002820813,0.001974523,0.001377467,0.000958056,0.000664547,0.000459833,0.000332592,0.000218751,0.000150448,0.000103296,7.08E-05,4.85E-05,3.31E-05,2.26E-05,1.54E-05,1.05E-05,7.15E-06
manufactured home,3000-3999,6,125,0.290062731,0.124912306,0.122560058,0.107123688,0.08789407,0.069291815,0.053142133,0.039943206,0.029564074,0.021618027,0.01565329,0.011242853,0.008035465,0.00568846,0.004014471,0.002820813,0.001974523,0.001377467,0.000958056,0.000664547,0.000459833,0.000317478,0.000218751,0.000150448,0.000103296,7.08E-05,4.85E-05,3.31E-05,2.26E-05,1.54E-05,1.05E-05,7.15E-06
manufactured home,3000-3999,6,101-124,0.290062731,0.124912306,0.122560058,0.107123688,0.08789407,0.069291815,0.053142133,0.03995832,0.029564074,0.021618027,0.01565329,0.011242853,0.00802035,0.00568846,0.004014471,0.002820813,0.001974523,0.001377467,0.000958056,0.000664547,0.000459833,0.000317478,0.000218751,0.000150448,0.000103296,7.08E-05,4.85E-05,3.31E-05,2.26E-05,1.54E-05,1.05E-05,7.15E-06
manufactured home,3000-3999,6,100,0.273129818,0.168172621,0.15023306,0.119555225,0.089311854,0.064105893,0.044763237,0.030634104,0.020643331,0.013743521,0.00906054,0.005925043,0.003848352,0.002485093,0.001596771,0.00102154,0.000651043,0.000413519,0.000261861,0.000165376,0.000104187,6.55E-05,4.11E-05,2.57E-05,1.61E-05,1.00E-05,6.26E-06,3.89E-06,2.42E-06,1.50E-06,9.32E-07,5.78E-07
manufactured home,3000-3999,5,<100,0.27421707,0.159449126,0.145283462,0.117924228,0.089851928,0.065782629,0.046849764,0.032701046,0.02247674,0.015262841,0.010263022,0.006845363,0.004534857,0.002986862,0.001957488,0.001277308,0.000830297,0.000537902,0.000347427,0.000223794,0.000143805,9.22E-05,5.90E-05,3.77E-05,2.40E-05,1.53E-05,9.72E-06,6.17E-06,3.91E-06,2.48E-06,1.57E-06,9.91E-07
manufactured home,3000-3999,5,201+,0.270404583,0.095313739,0.101100566,0.095531038,0.084736964,0.072374395,0.059877133,0.048654083,0.03893095,0.030775217,0.024090457,0.018705542,0.014425851,0.01106107,0.008438885,0.006410406,0.004850959,0.003658484,0.00275084,0.002062787,0.001543061,0.001151729,0.00085791,0.000637869,0.000473463,0.000350883,0.000259664,0.000191902,0.000141647,0.000104431,7.69E-05,5.66E-05
manufactured home,3000-3999,5,200,0.208452743,0.085775357,0.094660045,0.093060139,0.085881217,0.076151943,0.065689879,0.056072191,0.046232209,0.038023916,0.03096755,0.025017172,0.020073145,0.016013166,0.012710752,0.010045643,0.00790908,0.006205912,0.00485485,0.003787659,0.002947853,0.002289176,0.001774094,0.001372374,0.001059822,0.000817175,0.000629173,0.000483776,0.000371516,0.000284976,0.000218357,0.000167142
manufactured home,3000-3999,5,126-199,0.29735126,0.116686753,0.116430925,0.103492282,0.08635452,0.069232577,0.05399712,0.041274098,0.031067193,0.023102386,0.017011768,0.012425774,0.009014534,0.006502011,0.004666426,0.003334521,0.002373692,0.001684017,0.001191131,0.000840228,0.000591255,0.000439793,0.000290891,0.000203455,0.00014206,9.90E-05,6.89E-05,4.79E-05,3.33E-05,2.31E-05,1.60E-05,1.11E-05
manufactured home,3000-3999,5,125,0.29735126,0.116686753,0.116430925,0.103516938,0.08635452,0.069232577,0.05399712,0.041274098,0.031067193,0.023102386,0.017011768,0.012425774,0.009014534,0.006502011,0.004666426,0.003334521,0.002373692,0.001684017,0.001191131,0.000840228,0.000591255,0.000415136,0.000290891,0.000203455,0.00014206,9.90E-05,6.89E-05,4.79E-05,3.33E-05,2.31E-05,1.60E-05,1.11E-05
manufactured home,3000-3999,5,101-124,0.29735126,0.116686753,0.116430925,0.103492282,0.08635452,0.069232577,0.05399712,0.041274098,0.031067193,0.023102386,0.017036425,0.012425774,0.009014534,0.006502011,0.004666426,0.003334521,0.002373692,0.001684017,0.001191131,0.000840228,0.000591255,0.000415136,0.000290891,0.000203455,0.00014206,9.90E-05,6.89E-05,4.79E-05,3.33E-05,2.31E-05,1.60E-05,1.11E-05
manufactured home,3000-3999,5,100,0.27421707,0.159449126,0.145283462,0.117924228,0.089851928,0.065780938,0.046849764,0.032702737,0.02247674,0.015262841,0.010263022,0.006845363,0.004534857,0.002986862,0.001957488,0.001277308,0.000830297,0.000537902,0.000347427,0.000223794,0.000143805,9.22E-05,5.90E-05,3.77E-05,2.40E-05,1.53E-05,9.72E-06,6.17E-06,3.91E-06,2.48E-06,1.57E-06,9.91E-07
manufactured home,3000-3999,4,<100,0.276499476,0.150746822,0.140012146,0.115844677,0.089975435,0.067145997,0.048747347,0.034683965,0.024300987,0.01682091,0.011529564,0.007838945,0.005293565,0.003554049,0.002374274,0.001579249,0.001046435,0.000691043,0.000454976,0.000298743,0.00019568,0.000127889,8.34E-05,5.43E-05,3.53E-05,2.29E-05,1.48E-05,9.60E-06,6.21E-06,4.01E-06,5.58E-06,1.66E-06
manufactured home,3000-3999,4,201+,0.280098234,0.088262037,0.094955158,0.09100306,0.081871158,0.070770811,0.059513034,0.049047504,0.03980514,0.031914776,0.025338579,0.019955107,0.015608879,0.012138749,0.009393089,0.007236947,0.005554488,0.004248779,0.003240222,0.002464395,0.001869759,0.001415466,0.001302023,0.000806443,0.00060712,0.000456349,0.000342525,0.000256748,0.000192212,0.000143731,0.000107362,8.01E-05
manufactured home,3000-3999,4,200,0.215830036,0.079496514,0.088853962,0.08847047,0.082690833,0.074261669,0.064879385,0.055551481,0.046838393,0.03901564,0.032182018,0.026331111,0.02139789,0.018059096,0.013898753,0.011125176,0.008871144,0.007049914,0.005585712,0.004413653,0.003479026,0.002736248,0.002147719,0.001682667,0.001316082,0.001027755,0.000801437,0.00062412,0.000485429,0.000377121,0.00029266,0.000226886
manufactured home,3000-3999,4,126-199,0.305914912,0.108663937,0.110202923,0.099562001,0.084436771,0.068804671,0.054542985,0.042374715,0.032418439,0.024502354,0.018338395,0.013614327,0.010038687,0.007359397,0.005368337,0.003898969,0.002820989,0.002034158,0.001462374,0.001048472,0.000749886,0.000535146,0.00038113,0.00027094,0.000192281,0.000136245,9.64E-05,0.000107555,4.81E-05,3.39E-05,2.39E-05,1.68E-05
manufactured home,3000-3999,4,125,0.305914912,0.108663937,0.110202923,0.099562001,0.084436771,0.068804671,0.054542985,0.042374715,0.032418439,0.024502354,0.018338395,0.013614327,0.010038687,0.007359397,0.005368337,0.003898969,0.002820989,0.002034158,0.001462374,0.001048472,0.000789324,0.000535146,0.00038113,0.00027094,0.000192281,0.000136245,9.64E-05,6.81E-05,4.81E-05,3.39E-05,2.39E-05,1.68E-05
manufactured home,3000-3999,4,101-124,0.305914912,0.108663937,0.110202923,0.099562001,0.084436771,0.068804671,0.054542985,0.042374715,0.032418439,0.024502354,0.018338395,0.013614327,0.010038687,0.007359397,0.005368337,0.003898969,0.002820989,0.002034158,0.001462374,0.001048472,0.000749886,0.000535146,0.00038113,0.00027094,0.000192281,0.000136245,9.64E-05,0.000107555,4.81E-05,3.39E-05,2.39E-05,1.68E-05
manufactured home,3000-3999,4,100,0.27650247,0.150746822,0.140012146,0.115844677,0.089975435,0.067145997,0.048747347,0.034683965,0.024300987,0.01682091,0.011529564,0.007838945,0.005293565,0.003554049,0.002374274,0.001579249,0.001046435,0.000691043,0.000454976,0.000298743,0.00019568,0.000127889,8.34E-05,5.43E-05,3.53E-05,2.29E-05,1.48E-05,9.60E-06,6.21E-06,4.01E-06,2.58E-06,1.66E-06
manufactured home,3000-3999,3,<100,0.280006083,0.142105445,0.13446045,0.113336873,0.089677892,0.068178566,0.050424896,0.036550141,0.026088585,0.018396805,0.012846123,0.00889781,0.006121249,0.004186793,0.002849411,0.001930818,0.001303374,0.000876857,0.000588137,0.000393417,0.000262523,0.000174792,0.000116144,7.70E-05,5.10E-05,3.89E-05,2.23E-05,1.47E-05,9.66E-06,6.35E-06,4.17E-06,2.74E-06
manufactured home,3000-3999,3,201+,0.291349893,0.081486881,0.088870857,0.08634235,0.078745521,0.069004301,0.058824892,0.049146548,0.040433592,0.032864122,0.026450844,0.021117301,0.016744922,0.01320117,0.010355568,0.008088127,0.006293086,0.004879899,0.003772667,0.002908782,0.002237245,0.001716937,0.00131498,0.00100527,0.000767203,0.000584602,0.000444819,0.000338006,0.000256523,0.000194457,0.000147248,0.000111387
manufactured home,3000-3999,3,200,0.224332732,0.073486092,0.083148345,0.083809817,0.079300088,0.072094271,0.063762086,0.055267673,0.04717341,0.039778991,0.033216055,0.027512097,0.022633161,0.018511912,0.015065709,0.012207884,0.009854461,0.007927876,0.006358743,0.005086402,0.004058727,0.003231525,0.002567729,0.002036524,0.002698728,0.001274737,0.001006283,0.000793301,0.00062462,0.000491236,0.000385917,0.00030287
manufactured home,3000-3999,3,126-199,0.315746524,0.10087304,0.10398345,0.095373832,0.082165633,0.068014182,0.054770088,0.04322493,0.033592519,0.025791777,0.019609103,0.014788209,0.011076927,0.008249119,0.006112629,0.004509839,0.003314635,0.002427962,0.001773122,0.001291398,0.000938256,0.000680176,0.000492091,0.000355359,0.000256185,0.000184401,0.000132539,9.51E-05,6.82E-05,4.88E-05,3.49E-05,2.50E-05
manufactured home,3000-3999,3,125,0.315746524,0.10087304,0.103921584,0.095373832,0.082165633,0.068014182,0.054770088,0.04322493,0.033592519,0.025791777,0.019609103,0.014788209,0.011076927,0.008249119,0.006112629,0.004509839,0.003314635,0.002427962,0.001773122,0.001353263,0.000938256,0.000680176,0.000492091,0.000355359,0.000256185,0.000184401,0.000132539,9.51E-05,6.82E-05,4.88E-05,3.49E-05,2.50E-05
manufactured home,3000-3999,3,101-124,0.315746524,0.10087304,0.103921584,0.095373832,0.082165633,0.068014182,0.054770088,0.04322493,0.033592519,0.025791777,0.019609103,0.014788209,0.011076927,0.008249119,0.006112629,0.004509839,0.003314635,0.002427962,0.001773122,0.001291398,0.000938256,0.000680176,0.000553956,0.000355359,0.000256185,0.000184401,0.000132539,9.51E-05,6.82E-05,4.88E-05,3.49E-05,2.50E-05
manufactured home,3000-3999,3,100,0.280006083,0.142105445,0.13446045,0.113342067,0.089677892,0.068178566,0.050424896,0.036550141,0.026088585,0.018396805,0.012846123,0.00889781,0.006121249,0.004186793,0.002849411,0.001930818,0.001303374,0.000876857,0.000588137,0.000393417,0.000262523,0.000174792,0.000116144,7.70E-05,5.10E-05,3.37E-05,2.23E-05,1.47E-05,9.66E-06,6.35E-06,4.17E-06,2.74E-06
manufactured home,3000-3999,2,<100,0.284760312,0.133572088,0.128671771,0.110426262,0.088960858,0.068861085,0.05185414,0.038268366,0.027810821,0.019967244,0.014195811,0.010011143,0.007012179,0.004883227,0.003383709,0.002334488,0.001604471,0.001099015,0.000750526,0.000511156,0.00034728,0.000235421,0.00015927,0.000107553,7.25E-05,4.88E-05,3.28E-05,2.20E-05,1.48E-05,9.88E-06,6.61E-06,4.42E-06
manufactured home,3000-3999,2,201+,0.303118289,0.075002763,0.082882245,0.081590309,0.07539684,0.066944671,0.057824723,0.048950599,0.040805611,0.033605639,0.027405784,0.022169386,0.01781193,0.014228294,0.011309071,0.008949804,0.007055727,0.005543723,0.004342619,0.003392556,0.003136014,0.002055868,0.001595412,0.001235802,0.000955629,0.000737822,0.000568836,0.000437966,0.000336786,0.000258681,0.000198474,0.000152125
manufactured home,3000-3999,2,200,0.233967995,0.067751036,0.07756835,0.079112661,0.075743423,0.069677437,0.062355402,0.054689368,0.047233393,0.040301925,0.034051813,0.028538822,0.02375624,0.019660924,0.01619058,0.013274964,0.010842913,0.008826532,0.007163491,0.007304628,0.004681485,0.003771563,0.003032377,0.002433569,0.001949703,0.001559606,0.001245761,0.000993741,0.000791719,0.000630036,0.000500828,0.000397715
manufactured home,3000-3999,2,126-199,0.326829339,0.093340394,0.097631459,0.090970954,0.07966591,0.066873183,0.054674579,0.043809249,0.034567151,0.026945842,0.020799732,0.01592594,0.01211151,0.009157481,0.006889474,0.005160699,0.003850993,0.002863969,0.002123511,0.001570238,0.001158288,0.000852522,0.000626209,0.000459125,0.000336053,0.000245587,0.000179216,0.000130607,9.51E-05,6.91E-05,5.02E-05,3.64E-05
manufactured home,3000-3999,2,125,0.326924541,0.093340394,0.097631459,0.090970954,0.079570708,0.066873183,0.054674579,0.043809249,0.034567151,0.026945842,0.020799732,0.01592594,0.01211151,0.009157481,0.006889474,0.005160699,0.003850993,0.002863969,0.002123511,0.001570238,0.001158288,0.000852522,0.000626209,0.000459125,0.000336053,0.000245587,0.000179216,0.000130607,9.51E-05,6.91E-05,5.02E-05,3.64E-05
manufactured home,3000-3999,2,101-124,0.326829339,0.093340394,0.097631459,0.090970954,0.079570708,0.066873183,0.054674579,0.043809249,0.034567151,0.026945842,0.020799732,0.01592594,0.01211151,0.009157481,0.006889474,0.005160699,0.003850993,0.002863969,0.002218713,0.001570238,0.001158288,0.000852522,0.000626209,0.000459125,0.000336053,0.000245587,0.000179216,0.000130607,9.51E-05,6.91E-05,5.02E-05,3.64E-05
manufactured home,3000-3999,2,100,0.284760312,0.13356326,0.128671771,0.110426262,0.088960858,0.068861085,0.05185414,0.038268366,0.027810821,0.019967244,0.014195811,0.010011143,0.007012179,0.004883227,0.003383709,0.002334488,0.001604471,0.001099015,0.000750526,0.000511156,0.00034728,0.000235421,0.00015927,0.000107553,7.25E-05,4.88E-05,3.28E-05,2.20E-05,2.36E-05,9.88E-06,6.61E-06,4.42E-06
manufactured home,3000-3999,1,<100,0.290779139,0.125156731,0.122690981,0.107143023,0.087831975,0.069181457,0.053025149,0.039808891,0.029438531,0.021507137,0.015559186,0.011165354,0.007958001,0.005639233,0.003976201,0.002791445,0.001952232,0.00136071,0.000945562,0.000655299,0.000453031,0.000312504,0.000215133,0.000147828,0.000101408,6.95E-05,4.75E-05,3.24E-05,2.21E-05,1.51E-05,1.03E-05,6.98E-06
manufactured home,3000-3999,1,201+,0.316400994,0.068821467,0.077021385,0.07678768,0.071863649,0.064621241,0.056529611,0.048464486,0.040915573,0.034125896,0.028184952,0.023090423,0.01878851,0.015199782,0.0122353,0.009806282,0.007829532,0.006230153,0.004942561,0.003910483,0.003086374,0.002430553,0.00191023,0.001498529,0.001870841,0.000917643,0.000716494,0.000558688,0.000435097,0.000338454,0.000262992,0.000204147
manufactured home,3000-3999,1,200,0.244737326,0.062296288,0.072136754,0.07441215,0.072055744,0.067041183,0.060680536,0.05382748,0.047019295,0.040576873,0.034675189,0.029392766,0.024746168,0.02071381,0.017252192,0.014306752,0.011818967,0.00973082,0.007987482,0.006538758,0.005339743,0.004350949,0.005594619,0.002871825,0.002327065,0.001882699,0.00152099,0.00122713,0.000988814,0.000795856,0.000639859,0.000513916
manufactured home,3000-3999,1,126-199,0.339136374,0.086089299,0.091375538,0.086397971,0.076685745,0.065399442,0.054258542,0.044117318,0.035323807,0.027941925,0.021886833,0.017005558,0.01312335,0.010068925,0.007686944,0.005843013,0.004424474,0.003339012,0.002512261,0.001885109,0.001411068,0.001053896,0.000785546,0.000584446,0.000434092,0.000321914,0.000238381,0.000176288,0.000130207,9.61E-05,0.000214548,5.21E-05
manufactured home,3000-3999,1,125,0.339136374,0.086233056,0.091375538,0.086397971,0.076685745,0.065399442,0.054258542,0.044117318,0.035323807,0.027941925,0.021886833,0.017005558,0.01312335,0.010068925,0.007686944,0.005843013,0.004424474,0.003339012,0.002512261,0.001885109,0.001411068,0.001053896,0.000785546,0.000584446,0.000434092,0.000321914,0.000238381,0.000176288,0.000130207,9.61E-05,7.08E-05,5.21E-05
manufactured home,3000-3999,1,101-124,0.339136374,0.086089299,0.091375538,0.086397971,0.076685745,0.065399442,0.054258542,0.044117318,0.035323807,0.028085682,0.021886833,0.017005558,0.01312335,0.010068925,0.007686944,0.005843013,0.004424474,0.003339012,0.002512261,0.001885109,0.001411068,0.001053896,0.000785546,0.000584446,0.000434092,0.000321914,0.000238381,0.000176288,0.000130207,9.61E-05,7.08E-05,5.21E-05
manufactured home,3000-3999,1,100,0.290779139,0.125156731,0.122690981,0.107143023,0.087831975,0.069181457,0.053010444,0.039808891,0.029438531,0.021507137,0.015559186,0.011165354,0.007958001,0.005639233,0.003976201,0.002791445,0.001952232,0.00136071,0.000945562,0.000655299,0.000453031,0.000312504,0.000215133,0.000147828,0.000101408,8.42E-05,4.75E-05,3.24E-05,2.21E-05,1.51E-05,1.03E-05,6.98E-06
manufactured home,3000-3999,0,<100,0.298072258,0.116920223,0.116563824,0.10352155,0.086304858,0.069133417,0.053873537,0.041144316,0.030942944,0.022990257,0.016914681,0.012344263,0.00894772,0.006448284,0.004623897,0.003301297,0.002348026,0.00166438,0.001176231,0.000829006,0.000582858,0.000408889,0.000286268,0.00020005,0.000139563,0.000121224,6.76E-05,4.70E-05,3.26E-05,2.26E-05,1.56E-05,1.08E-05
manufactured home,3000-3999,0,201+,0.331791478,0.062952067,0.071317529,0.071973961,0.068185499,0.062066455,0.054961243,0.047698316,0.040763078,0.034416072,0.028773548,0.023862003,0.019654693,0.016095711,0.013115544,0.010640816,0.008600135,0.006927349,0.005563132,0.004455502,0.003559702,0.002837717,0.002257608,0.001792779,0.001421246,0.00112495,0.000889141,0.000701822,0.000553277,0.000435667,0.000342686,0.000269275
manufactured home,3000-3999,0,200,0.25663577,0.05712487,0.066873866,0.069739761,0.068271898,0.064217265,0.058761965,0.052697222,0.046536804,0.040600912,0.035076223,0.03005877,0.025584414,0.021650318,0.018229944,0.015283362,0.012764215,0.010624312,0.008816536,0.007296594,0.00602396,0.004962293,0.004079499,0.003347572,0.002742314,0.002242985,0.001831929,0.001494203,0.001217223,0.000990438,0.00356889,0.00065367
manufactured home,3000-3999,0,126-199,0.352629945,0.079139869,0.085194705,0.081700122,0.073547904,0.063615978,0.053529944,0.044144263,0.035848351,0.028760371,0.022848495,0.018005371,0.014092641,0.010966481,0.008491305,0.006546272,0.005027538,0.003848116,0.002936509,0.002234805,0.001696632,0.00128521,0.000971593,0.000733152,0.00055229,0.000415396,0.000311983,0.000447073,0.000175293,0.000131162,9.80E-05,7.32E-05
manufactured home,3000-3999,0,125,0.352629945,0.079139869,0.085194705,0.081700122,0.073547904,0.063615978,0.053743016,0.044144263,0.035848351,0.028760371,0.022848495,0.018005371,0.014092641,0.010966481,0.008491305,0.006546272,0.005027538,0.003848116,0.002936509,0.002234805,0.001696632,0.00128521,0.000971593,0.000733152,0.00055229,0.000415396,0.000311983,0.000234001,0.000175293,0.000131162,9.80E-05,7.32E-05
manufactured home,3000-3999,0,101-124,0.352629945,0.079139869,0.085194705,0.081700122,0.073547904,0.063615978,0.053529944,0.044144263,0.035848351,0.028760371,0.022848495,0.018005371,0.014092641,0.010966481,0.008491305,0.006546272,0.005027538,0.003848116,0.002936509,0.002234805,0.001696632,0.00128521,0.000971593,0.000733152,0.00055229,0.000415396,0.000311983,0.000234001,0.000175293,0.000131162,9.80E-05,0.000286271
manufactured home,3000-3999,0,100,0.298072258,0.116920223,0.116587836,0.10352155,0.086304858,0.069133417,0.053873537,0.041144316,0.030942944,0.022990257,0.016914681,0.012344263,0.00894772,0.006448284,0.004623897,0.003301297,0.002348026,0.00166438,0.001176231,0.000829006,0.000582858,0.000408889,0.000286268,0.00020005,0.000139563,9.72E-05,6.76E-05,4.70E-05,3.26E-05,2.26E-05,1.56E-05,1.08E-05
manufactured home,2500-2999,7,<100,0.260297603,0.175911003,0.155436441,0.122350433,0.090405671,0.064185088,0.044330976,0.030007329,0.020001603,0.013171423,0.008588916,0.005555529,0.003569096,0.00227969,0.001448857,0.000916827,0.000577952,0.0003631,0.000227433,0.00014207,8.85E-05,5.50E-05,3.42E-05,2.12E-05,1.31E-05,8.08E-06,4.98E-06,3.06E-06,1.88E-06,1.16E-06,7.10E-07,1.12E-06
