zipcode,zipcode_city,zipcode_state,zipcode_latitude,zipcode_longitude,zipcode_energystar_zone,zipcode_iecc_zone,zipcode_utc_offset,station_wmo,station_distance,station_name,station_state,station_altitude,station_latitude,station_longitude,station_filename
70569,Lydia,LA,29.9192,-91.7956,southern,2A,-6,722314,15.71624651,New Iberia Acadiana,LA,7,30.038,-91.884,USA_LA_New.Iberia.722314_TMY3.epw
70575,Perry,LA,29.9483,-92.1568,southern,2A,-6,722314,28.10145183,New Iberia Acadiana,LA,7,30.038,-91.884,USA_LA_New.Iberia.722314_TMY3.epw
70592,Youngsville,LA,30.084,-92.0053,southern,2A,-6,722314,12.74513645,New Iberia Acadiana,LA,7,30.038,-91.884,USA_LA_New.Iberia.722314_TMY3.epw
70532,Elton,LA,30.4413,-92.6998,southern,2A,-6,722404,49.70907983,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70542,Gueydan,LA,29.9959,-92.5704,southern,2A,-6,722404,60.00716081,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70546,Jennings,LA,30.1991,-92.6684,southern,2A,-6,722404,45.62443144,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70549,Lake Arthur,LA,30.1044,-92.7304,southern,2A,-6,722404,41.37065182,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70556,Mermentau,LA,30.1895,-92.5821,southern,2A,-6,722404,53.95241551,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70581,Roanoke,LA,30.2758,-92.7398,southern,2A,-6,722404,39.41681303,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70591,Welsh,LA,30.2477,-92.8261,southern,2A,-6,722404,30.73333379,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70601,Lake Charles,LA,30.24,-93.2269,southern,2A,-6,722404,8.723958478,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70602,Lake Charles,LA,30.2262,-93.2137,southern,2A,-6,722404,7.028006134,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70611,Lake Charles,LA,30.3465,-93.2013,southern,2A,-6,722404,16.17765059,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70612,Lake Charles,LA,30.2378,-93.1814,southern,2A,-6,722404,4.813287203,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70615,Lake Charles,LA,30.2347,-93.1637,southern,2A,-6,722404,3.391015402,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70616,Lake Charles,LA,30.2262,-93.2137,southern,2A,-6,722404,7.028006134,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70629,Lake Charles,LA,30.2265,-93.2381,southern,2A,-6,722404,9.320069867,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70630,Bell City,LA,30.0979,-93.012,southern,2A,-6,722404,17.72056292,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70633,Dequincy,LA,30.3794,-93.4077,southern,2A,-6,722404,31.63350147,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70640,Fenton,LA,30.3668,-92.9183,southern,2A,-6,722404,27.73929385,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70646,Hayes,LA,30.1087,-92.92,southern,2A,-6,722404,24.21866369,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70647,Iowa,LA,30.1972,-93.0164,southern,2A,-6,722404,12.24916189,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70648,Kinder,LA,30.4476,-92.8846,southern,2A,-6,722404,36.23634096,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70650,Lacassine,LA,30.0603,-92.9278,southern,2A,-6,722404,26.55873722,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70651,Leblanc,LA,30.5078,-92.9435,southern,2A,-6,722404,38.24817814,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70652,Longville,LA,30.5904,-93.2669,southern,2A,-6,722404,43.93596353,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70655,Oberlin,LA,30.6249,-92.7351,southern,2A,-6,722404,60.48363917,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70657,Ragley,LA,30.5004,-93.1532,southern,2A,-6,722404,32.30583486,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70658,Reeves,LA,30.5216,-93.0297,southern,2A,-6,722404,36.31343424,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70660,Singer,LA,30.5362,-93.52,southern,2A,-6,722404,51.22189179,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70669,Westlake,LA,30.2637,-93.2773,southern,2A,-6,722404,14.21657912,Lake Charles Wb AP,LA,5,30.21,-93.143,USA_LA_Lake.Charles.AP.722404_TMY3.epw
70605,Lake Charles,LA,30.1766,-93.2305,southern,2A,-6,722400,5.742691276,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70606,Lake Charles,LA,30.166,-93.232,southern,2A,-6,722400,4.575187866,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70607,Lake Charles,LA,30.1606,-93.1938,southern,2A,-6,722400,5.146369501,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70609,Lake Charles,LA,30.1809,-93.2164,southern,2A,-6,722400,6.315067602,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70632,Creole,LA,29.8073,-93.0239,southern,2A,-6,722400,40.42926357,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70643,Grand Chenier,LA,29.7249,-92.7593,southern,2A,-6,722400,63.39936718,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70645,Hackberry,LA,29.9774,-93.5089,southern,2A,-6,722400,31.627711,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70661,Starks,LA,30.3207,-93.6276,southern,2A,-6,722400,44.1318065,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70663,Sulphur,LA,30.2884,-93.3926,southern,2A,-6,722400,24.08970193,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70664,Sulphur,LA,30.2364,-93.3772,southern,2A,-6,722400,18.95034191,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70665,Sulphur,LA,30.1334,-93.4422,southern,2A,-6,722400,20.62120727,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70668,Vinton,LA,30.1633,-93.5833,southern,2A,-6,722400,34.42913933,Lake Charles Rgnl AP,LA,2,30.125,-93.228,USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3.epw
70631,Cameron,LA,29.8391,-93.6411,southern,2A,-6,722410,38.67812093,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
75933,Call,TX,30.5194,-93.8093,southern,2A,-6,722410,66.39472832,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
75956,Kirbyville,TX,30.7133,-93.9985,southern,2A,-6,722410,84.79139338,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77374,Thicket,TX,30.3957,-94.6302,southern,2A,-6,722410,76.64581666,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77376,Votaw,TX,30.4356,-94.6731,southern,2A,-6,722410,82.65257743,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77514,Anahuac,TX,29.7107,-94.5434,southern,2A,-6,722410,57.03725254,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77519,Batson,TX,30.2336,-94.6021,southern,2A,-6,722410,64.13234833,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77533,Daisetta,TX,30.1132,-94.6428,southern,2A,-6,722410,62.51652478,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77538,Devers,TX,29.9893,-94.5306,southern,2A,-6,722410,49.27237894,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77560,Hankamer,TX,29.8747,-94.58,southern,2A,-6,722410,54.54144227,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77564,Hull,TX,30.1351,-94.6543,southern,2A,-6,722410,64.30414276,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77582,Raywood,TX,30.0418,-94.6716,southern,2A,-6,722410,63.46171773,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77585,Saratoga,TX,30.3624,-94.5591,southern,2A,-6,722410,69.05952523,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77611,Bridge City,TX,29.9586,-93.8129,southern,2A,-6,722410,20.06645819,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77612,Buna,TX,30.4154,-93.9904,southern,2A,-6,722410,51.7226192,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77613,China,TX,30.0367,-94.3733,southern,2A,-6,722410,35.24061537,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77614,Deweyville,TX,30.3279,-93.8185,southern,2A,-6,722410,46.2123645,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77615,Evadale,TX,30.3548,-94.0728,southern,2A,-6,722410,45.1758922,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77616,Fred,TX,30.6085,-94.1866,southern,2A,-6,722410,74.81997759,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77619,Groves,TX,29.9495,-93.9207,southern,2A,-6,722410,9.664929798,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77622,Hamshire,TX,29.8525,-94.31,southern,2A,-6,722410,29.9333037,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77625,Kountze,TX,30.3781,-94.3538,southern,2A,-6,722410,57.26317788,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77626,Mauriceville,TX,30.2033,-93.8662,southern,2A,-6,722410,31.76353558,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77627,Nederland,TX,29.9798,-94.0164,southern,2A,-6,722410,3.2329264,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77629,Nome,TX,30.0358,-94.4243,southern,2A,-6,722410,39.96761801,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77630,Orange,TX,30.1136,-93.814,southern,2A,-6,722410,26.90699692,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77631,Orange,TX,30.0926,-93.7365,southern,2A,-6,722410,31.59364257,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77632,Orange,TX,30.1566,-93.7822,southern,2A,-6,722410,32.41745684,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77639,Orangefield,TX,30.0613,-93.8497,southern,2A,-6,722410,20.55486024,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77640,Port Arthur,TX,29.7569,-94.1898,southern,2A,-6,722410,27.03378345,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77641,Port Arthur,TX,29.8987,-93.9288,southern,2A,-6,722410,10.61930032,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77642,Port Arthur,TX,29.9381,-93.9183,southern,2A,-6,722410,9.998713049,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77643,Port Arthur,TX,29.8993,-93.9296,southern,2A,-6,722410,10.5182425,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77651,Port Neches,TX,29.9818,-93.9497,southern,2A,-6,722410,7.674857286,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77655,Sabine Pass,TX,29.7109,-93.904,southern,2A,-6,722410,28.98535183,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77656,Silsbee,TX,30.3978,-94.1766,southern,2A,-6,722410,51.88463448,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77657,Lumberton,TX,30.2226,-94.1535,southern,2A,-6,722410,32.78094388,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77659,Sour Lake,TX,30.1611,-94.4087,southern,2A,-6,722410,44.02360102,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77660,Spurger,TX,30.6569,-94.1455,southern,2A,-6,722410,79.39724784,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77661,Stowell,TX,29.7905,-94.3844,southern,2A,-6,722410,39.32314916,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77662,Vidor,TX,30.1707,-94.0082,southern,2A,-6,722410,24.46056355,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77663,Village Mills,TX,30.5343,-94.442,southern,2A,-6,722410,76.43513224,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77665,Winnie,TX,29.7841,-94.3251,southern,2A,-6,722410,34.70243276,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77670,Vidor,TX,30.1316,-94.0156,southern,2A,-6,722410,20.08852966,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77701,Beaumont,TX,30.0727,-94.1066,southern,2A,-6,722410,15.84482564,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77702,Beaumont,TX,30.087,-94.1289,southern,2A,-6,722410,18.34697908,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77703,Beaumont,TX,30.1128,-94.1092,southern,2A,-6,722410,19.89423291,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77704,Beaumont,TX,30.0724,-94.1009,southern,2A,-6,722410,15.53741102,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77705,Beaumont,TX,29.9571,-94.1363,southern,2A,-6,722410,11.12894331,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77706,Beaumont,TX,30.0989,-94.1687,southern,2A,-6,722410,21.74070626,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77707,Beaumont,TX,30.0543,-94.1762,southern,2A,-6,722410,18.84916122,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77708,Beaumont,TX,30.1583,-94.1422,southern,2A,-6,722410,25.83415071,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77709,Beaumont,TX,30.174,-94.1956,southern,2A,-6,722410,29.95336042,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77710,Beaumont,TX,30.0484,-94.0771,southern,2A,-6,722410,12.10298449,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77713,Beaumont,TX,30.021,-94.3183,southern,2A,-6,722410,29.67240625,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77720,Beaumont,TX,30.0382,-94.158,southern,2A,-6,722410,16.37328389,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77725,Beaumont,TX,30.0425,-94.1031,southern,2A,-6,722410,12.88512984,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
77726,Beaumont,TX,30.0931,-94.1463,southern,2A,-6,722410,19.87941097,Port Arthur Jefferson Co,TX,4,29.951,-94.021,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.epw
73301,Austin,TX,30.2201,-97.7491,southern,2A,-6,722540,7.817676815,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
73344,Austin,TX,30.1795,-97.7261,southern,2A,-6,722540,4.448248317,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78602,Bastrop,TX,30.1644,-97.2747,southern,2A,-6,722540,39.01577285,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78610,Buda,TX,30.0694,-97.8797,southern,2A,-6,722540,22.9877411,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78612,Cedar Creek,TX,30.0889,-97.4792,southern,2A,-6,722540,21.96270139,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78616,Dale,TX,29.8789,-97.5317,southern,2A,-6,722540,36.70461932,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78617,Del Valle,TX,30.1472,-97.5975,southern,2A,-6,722540,8.874242629,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78619,Driftwood,TX,30.1049,-98.0288,southern,2A,-6,722540,34.64582977,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78621,Elgin,TX,30.2988,-97.3874,southern,2A,-6,722540,30.91701644,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78622,Fentress,TX,29.7559,-97.7761,southern,2A,-6,722540,48.38512995,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78632,Harwood,TX,29.6608,-97.4854,southern,2A,-6,722540,61.019474,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78640,Kyle,TX,29.9978,-97.835,southern,2A,-6,722540,25.42571101,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78644,Lockhart,TX,29.8965,-97.6713,southern,2A,-6,722540,31.86835187,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78648,Luling,TX,29.6952,-97.6509,southern,2A,-6,722540,54.31331175,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78650,Mc Dade,TX,30.3044,-97.2211,southern,2A,-6,722540,46.10259257,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78652,Manchaca,TX,30.1305,-97.8967,southern,2A,-6,722540,21.63704939,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78655,Martindale,TX,29.7931,-97.7738,southern,2A,-6,722540,44.28607595,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78656,Maxwell,TX,29.8896,-97.8257,southern,2A,-6,722540,35.5116286,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78658,Ottine,TX,29.5979,-97.5837,southern,2A,-6,722540,65.71916445,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78659,Paige,TX,30.1897,-97.1182,southern,2A,-6,722540,54.00321941,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78661,Prairie Lea,TX,29.7325,-97.7535,southern,2A,-6,722540,50.59128977,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78662,Red Rock,TX,29.9921,-97.3993,southern,2A,-6,722540,34.35053698,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78666,San Marcos,TX,29.8666,-97.9593,southern,2A,-6,722540,44.28096286,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78667,San Marcos,TX,29.8834,-97.9412,southern,2A,-6,722540,41.73806941,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78670,Staples,TX,29.7813,-97.8356,southern,2A,-6,722540,47.1140908,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78676,Wimberley,TX,30.0586,-98.15,southern,2A,-6,722540,47.27369193,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78715,Austin,TX,30.2073,-97.7973,southern,2A,-6,722540,11.59272632,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78719,Austin,TX,30.1003,-97.6725,southern,2A,-6,722540,9.224057754,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78724,Austin,TX,30.2928,-97.6156,southern,2A,-6,722540,13.68719175,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78725,Austin,TX,30.2291,-97.5973,southern,2A,-6,722540,9.457017111,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78739,Austin,TX,30.1763,-97.8877,southern,2A,-6,722540,19.97860521,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78741,Austin,TX,30.2284,-97.7133,southern,2A,-6,722540,5.977048036,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78742,Austin,TX,30.2452,-97.6583,southern,2A,-6,722540,7.223803291,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78744,Austin,TX,30.1791,-97.7294,southern,2A,-6,722540,4.768161907,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78745,Austin,TX,30.2064,-97.7973,southern,2A,-6,722540,11.56986023,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78747,Austin,TX,30.1212,-97.7484,southern,2A,-6,722540,9.511805899,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
78748,Austin,TX,30.1663,-97.8257,southern,2A,-6,722540,14.12837205,Austin Mueller Muni,TX,150,30.183,-97.68,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.epw
